shooter_id,player_name,team,hex_q,hex_r,hex_x,hex_y,shots,goals,xg_sum,irt_xg_sum,deviation,dev_per_shot
8473994,Jamie Benn,DAL,3,0,67.5,38.97,1,0,0.057087258,0.04341916399357121,-0.0434,-0.0434
8473994,Jamie Benn,DAL,4,-3,90.0,-25.98,1,0,0.10388294,0.0822741763583178,-0.0823,-0.0823
8473994,Jamie Benn,DAL,4,-2,90.0,0.0,12,1,1.6648796780000001,1.354528263768485,-0.3545,-0.0295
8473994,Jamie Benn,DAL,4,-1,90.0,25.98,1,0,0.08939713,0.07004515984272593,-0.07,-0.07
8474013,Ian Cole,UTA,1,-1,22.5,-12.99,2,0,0.058672524999999996,0.04293969106510746,-0.0429,-0.0214
8474013,Ian Cole,UTA,1,0,22.5,12.99,7,0,0.193296475,0.14119502686627744,-0.1412,-0.0202
8474013,Ian Cole,UTA,1,1,22.5,38.97,4,0,0.082606422,0.0595159380947987,-0.0595,-0.0149
8474013,Ian Cole,UTA,2,-2,45.0,-25.98,2,0,0.07330427,0.05460151708934054,-0.0546,-0.0273
8474013,Ian Cole,UTA,2,-1,45.0,0.0,3,0,0.17512876700000002,0.13431309938065256,-0.1343,-0.0448
8474013,Ian Cole,UTA,2,0,45.0,25.98,9,0,0.214500243,0.15533597378675593,-0.1553,-0.0173
8474013,Ian Cole,UTA,2,1,45.0,51.96,2,0,0.044865742,0.032318742067183506,-0.0323,-0.0162
8474013,Ian Cole,UTA,3,-2,67.5,-12.99,2,0,0.208381425,0.16521126401399644,-0.1652,-0.0826
8474013,Ian Cole,UTA,3,-1,67.5,12.99,5,1,0.607531466,0.48845324588154576,0.5115,0.1023
8474013,Ian Cole,UTA,3,0,67.5,38.97,3,0,0.09776768,0.07258842793994454,-0.0726,-0.0242
8474013,Ian Cole,UTA,4,-3,90.0,-25.98,1,0,0.06425652,0.04924191890741311,-0.0492,-0.0492
8474013,Ian Cole,UTA,4,-2,90.0,0.0,2,0,0.36665254599999997,0.31115218358132174,-0.3112,-0.1556
8474013,Ian Cole,UTA,4,-1,90.0,25.98,2,0,0.125222936,0.09738235723712974,-0.0974,-0.0487
8474037,James van Riemsdyk,DET,0,1,0.0,25.98,1,0,0.007834852,0.005342265011572234,-0.0053,-0.0053
8474037,James van Riemsdyk,DET,1,-2,22.5,-38.97,1,0,0.045110043,0.03381427556833647,-0.0338,-0.0338
8474037,James van Riemsdyk,DET,1,-1,22.5,-12.99,1,0,0.024348777,0.017617521758471633,-0.0176,-0.0176
8474037,James van Riemsdyk,DET,2,-1,45.0,0.0,1,0,0.102969185,0.08149437219259302,-0.0815,-0.0815
8474037,James van Riemsdyk,DET,3,-3,67.5,-38.97,1,0,0.016895838,0.01198629995987426,-0.012,-0.012
8474037,James van Riemsdyk,DET,3,-2,67.5,-12.99,9,1,0.7832414834000001,0.6293103676273026,0.3707,0.0412
8474037,James van Riemsdyk,DET,3,-1,67.5,12.99,4,0,0.58596207,0.48071475984852136,-0.4807,-0.1202
