goalie_id,player_name,team,hex_q,hex_r,hex_x,hex_y,shots,goals,xg_sum,irt_xg_sum,deviation,dev_per_shot
8475717,Calvin Pickard,EDM,1,1,22.5,38.97,4,1,0.09508601,0.07005248271847841,-0.9299,-0.2325
8475717,Calvin Pickard,EDM,2,-2,45.0,-25.98,20,0,0.7137608175,0.5462821482398882,0.5463,0.0273
8475717,Calvin Pickard,EDM,2,-1,45.0,0.0,21,0,1.7894397629999999,1.4481634330263689,1.4482,0.069
8475717,Calvin Pickard,EDM,2,0,45.0,25.98,26,1,0.732938296,0.5548191825220986,-0.4452,-0.0171
8475717,Calvin Pickard,EDM,2,1,45.0,51.96,3,0,0.060676167,0.044305311034944304,0.0443,0.0148
8475717,Calvin Pickard,EDM,3,-3,67.5,-38.97,9,0,0.5397782640000001,0.4310019257575325,0.431,0.0479
8475717,Calvin Pickard,EDM,3,-2,67.5,-12.99,47,8,6.1259176235,5.107562034106896,-2.8924,-0.0615
8475717,Calvin Pickard,EDM,3,-1,67.5,12.99,40,4,4.624139984,3.8168032873780096,-0.1832,-0.0046
8475717,Calvin Pickard,EDM,3,0,67.5,38.97,14,0,0.504445513,0.38450779428143445,0.3845,0.0275
8475717,Calvin Pickard,EDM,4,-3,90.0,-25.98,9,0,0.593216851,0.4680202912823208,0.468,0.052
8475717,Calvin Pickard,EDM,4,-2,90.0,0.0,56,10,8.147614806,6.784993982368865,-3.215,-0.0574
8475717,Calvin Pickard,EDM,4,-1,90.0,25.98,9,0,0.625669879,0.498255415193357,0.4983,0.0554
8475809,Scott Wedgewood,COL,0,-1,0.0,-25.98,2,0,0.031266703,0.021992635893736512,0.022,0.011
8475809,Scott Wedgewood,COL,0,0,0.0,0.0,1,0,0.018862644,0.013374207904397176,0.0134,0.0134
8475809,Scott Wedgewood,COL,0,1,0.0,25.98,5,0,0.06878511,0.04780029006435915,0.0478,0.0096
8475809,Scott Wedgewood,COL,0,2,0.0,51.96,1,0,0.010701242,0.007443848575705837,0.0074,0.0074
8475809,Scott Wedgewood,COL,1,-2,22.5,-38.97,17,0,0.347323975,0.24457826452551784,0.2446,0.0144
8475809,Scott Wedgewood,COL,1,-1,22.5,-12.99,20,3,0.666110666,0.4852825944123478,-2.5147,-0.1257
8475809,Scott Wedgewood,COL,1,0,22.5,12.99,17,0,0.55703554,0.40728901614690066,0.4073,0.024
8475809,Scott Wedgewood,COL,1,1,22.5,38.97,17,0,0.3268757971,0.23116359115047722,0.2312,0.0136
8475809,Scott Wedgewood,COL,2,-3,45.0,-51.96,7,0,0.141690948,0.09982030221164355,0.0998,0.0143
8475809,Scott Wedgewood,COL,2,-2,45.0,-25.98,55,2,2.455734123,1.848309598353778,-0.1517,-0.0028
8475809,Scott Wedgewood,COL,2,-1,45.0,0.0,49,3,3.054447411,2.3112399362406357,-0.6888,-0.0141
8475809,Scott Wedgewood,COL,2,0,45.0,25.98,47,2,1.3679452785,0.9862156947183749,-1.0138,-0.0216
8475809,Scott Wedgewood,COL,2,1,45.0,51.96,10,0,0.201996317,0.14218784749268787,0.1422,0.0142
8475809,Scott Wedgewood,COL,3,-3,67.5,-38.97,34,0,1.022618525,0.7427007218174845,0.7427,0.0218
8475809,Scott Wedgewood,COL,3,-2,67.5,-12.99,111,5,11.4147845287,9.089757369438956,4.0898,0.0368
8475809,Scott Wedgewood,COL,3,-1,67.5,12.99,79,7,7.426281947,5.84203810244237,-1.158,-0.0147
8475809,Scott Wedgewood,COL,3,0,67.5,38.97,32,0,1.009349291,0.7395985497850678,0.7396,0.0231
