shooter_id,goalie_id,hex_id,time_id,strength_state,goals,shots,offset_logit_xg,x_mean,y_mean
8477402.0,8480045.0,4_-1,2024-12,PP,0,1,-1.871112409063216,79.0,8.0
8477402.0,8480280.0,3_0,2024-11,EVEN,0,1,-3.862450138697106,71.0,31.0
8477402.0,8480313.0,4_-2,2024-11,EVEN,0,1,-1.4134495616824743,81.0,4.0
8477402.0,8480382.0,3_-1,2024-12,EVEN,0,1,-1.5003612555772963,62.0,2.0
8477402.0,8480382.0,3_-1,2024-12,PK,0,1,-1.3830197657437964,77.0,6.0
8477402.0,8480843.0,2_1,2025-03,EVEN,0,1,-2.607815792374816,41.0,37.0
8477402.0,8480843.0,3_-1,2025-03,EVEN,1,2,-3.14268168543668,72.0,15.0
8477402.0,8480947.0,2_-1,2025-01,EVEN,0,1,-2.88621923515933,48.0,-4.0
8477402.0,8480947.0,3_-1,2025-01,EVEN,0,1,-2.2532336690546817,63.0,13.0
8477402.0,8480947.0,3_-1,2025-01,PK,0,1,-3.7207007804755494,65.0,2.0
8477402.0,8481020.0,3_-2,2024-12,PK,0,1,-1.4423115306438619,75.0,0.0
8477402.0,8481020.0,4_-2,2024-12,PK,0,1,-1.966348639112967,82.0,1.0
8477402.0,8481519.0,2_-1,2025-02,EVEN,0,1,-2.444334018929675,52.0,10.0
8477402.0,8481519.0,4_-2,2025-02,EVEN,0,2,-2.609428449773797,86.0,0.0
8477402.0,8481611.0,3_-1,2024-11,EVEN,0,1,-2.0238501854957165,66.0,12.0
8477402.0,8481611.0,3_-2,2024-10,PK,0,1,-2.231990554766366,64.0,-20.0
8477402.0,8481692.0,4_-2,2025-01,EVEN,0,1,-1.4335043697986762,79.0,-6.0
8477402.0,8481692.0,4_-3,2025-01,EVEN,0,1,-3.5588164921617174,81.0,-21.0
8477402.0,8482137.0,1_1,2024-11,EVEN,0,1,-3.434749861587275,30.0,33.0
8477402.0,8482137.0,3_-1,2024-11,EVEN,0,1,-2.6264479555008196,57.0,14.0
8477402.0,8482137.0,3_-2,2024-11,EVEN,0,1,-1.3683708972879145,66.0,-2.0
8477402.0,8482221.0,1_1,2024-11,EVEN,0,1,-2.2925887540682464,17.0,32.0
8477402.0,8482221.0,3_-1,2024-11,EVEN,0,1,-2.080844377430524,59.0,9.0
8477402.0,8482221.0,4_-1,2024-11,EVEN,0,1,-3.643186108127338,79.0,9.0
8477402.0,8482821.0,3_-1,2025-02,PK,0,1,-0.6385072300015588,73.0,6.0
8477402.0,8482982.0,3_-1,2024-10,EVEN,0,1,-1.7135850985859669,75.0,16.0
8477402.0,8482982.0,3_-1,2025-01,EVEN,0,1,-2.2843347132756135,60.0,18.0
8477402.0,8482982.0,4_-2,2025-01,PP,0,1,-1.0592619618873838,79.0,0.0
8477402.0,8482982.0,4_-3,2024-10,PK,0,1,-2.440276825348645,82.0,-20.0
8477402.0,8483668.0,3_-1,2025-02,EVEN,0,1,-1.6241422881460164,75.0,15.0
8477404.0,8470594.0,3_-2,2024-10,EVEN,0,1,-3.0477628490454984,58.0,-23.0
8477404.0,8473503.0,2_-2,2025-04,EVEN,0,1,-2.7261039724749723,51.0,-11.0
8477404.0,8473503.0,3_-2,2025-04,EVEN,0,1,-3.068285374279677,73.0,2.0
8477404.0,8473503.0,3_-2,2025-04,PP,0,1,-0.801610793527437,70.0,-10.0
8477404.0,8473503.0,4_-2,2025-04,EVEN,1,1,-1.9071288912683346,85.0,5.0
8477404.0,8473503.0,4_-2,2025-04,PK,1,1,-1.5960044438588645,84.0,5.0
8477404.0,8474593.0,4_-2,2025-01,PP,0,1,-1.6543045921783397,87.0,6.0
8477404.0,8474596.0,2_-1,2024-10,EVEN,0,1,-3.110497480606763,52.0,15.0
8477404.0,8474596.0,3_-1,2024-10,PP,1,2,-1.7052264757627822,68.0,11.5
8477404.0,8474596.0,4_-2,2024-10,EVEN,0,4,-2.0106522580327773,82.0,-5.25
8477404.0,8474596.0,4_-2,2024-10,PP,0,2,-1.8185771659606602,83.0,-3.5
8477404.0,8475660.0,3_-2,2025-01,EVEN,0,1,-1.9222705893116092,62.0,-15.0
8477404.0,8475683.0,2_-2,2025-04,EVEN,0,1,-4.036738862887788,41.0,-34.0
8477404.0,8475683.0,2_0,2025-04,PP,0,1,-3.869110150442098,51.0,30.0
8477404.0,8475683.0,3_-1,2025-04,EVEN,0,2,-3.9208627617641865,67.0,4.0
8477404.0,8475683.0,3_-1,2025-04,PK,0,1,-2.2167462786545076,57.0,-6.0
8477404.0,8475683.0,3_-2,2025-04,EVEN,0,3,-3.3942957677506542,70.66666666666667,-3.0
8477404.0,8475683.0,3_-2,2025-04,PK,0,1,-2.4958989417297897,67.0,-24.0
8477404.0,8475683.0,3_-3,2025-04,PK,0,1,-2.2224590559406545,74.0,-25.0
8477404.0,8475683.0,4_-2,2025-03,PP,0,1,-1.7040941629994004,79.0,-5.0
8477404.0,8475683.0,4_-2,2025-04,EVEN,0,4,-1.6922895083626308,84.0,-0.75
8477404.0,8475683.0,4_-2,2025-04,PK,1,1,-1.4982604155700041,88.0,-4.0
8477404.0,8475683.0,4_-2,2025-04,PP,0,1,-1.8403221239338803,79.0,-18.0
8477404.0,8475831.0,3_-1,2024-12,EVEN,0,1,-1.6020364163561485,75.0,7.0
8477404.0,8475831.0,4_-2,2024-12,PP,1,1,-2.4838359836394925,85.0,-6.0
8477404.0,8476341.0,4_-2,2025-02,PK,1,1,-1.7346193300147967,85.0,-4.0
8477404.0,8476412.0,2_-1,2024-11,EVEN,0,1,-3.466807177200021,34.0,-19.0
8477404.0,8476412.0,3_0,2024-11,EVEN,0,1,-3.2275713185115524,64.0,27.0
8477404.0,8476412.0,4_-2,2024-11,EVEN,0,1,-2.67420563204743,80.0,5.0
8477404.0,8476412.0,4_-2,2024-11,PP,0,1,-2.554299374402084,79.0,2.0
8477404.0,8476434.0,3_-1,2025-01,EVEN,0,1,-2.2557570398937226,69.0,13.0
8477404.0,8476932.0,4_-2,2024-10,PP,0,3,-1.9385193876048936,85.66666666666667,-5.666666666666667
8477404.0,8476999.0,2_-1,2025-02,EVEN,0,1,-3.1821809273180954,44.0,10.0
8477404.0,8476999.0,2_-2,2025-02,EVEN,0,1,-4.193609690462664,38.0,-24.0
8477404.0,8476999.0,3_-1,2025-04,EVEN,0,1,-4.63739821519952,59.0,-4.0
8477404.0,8476999.0,3_-1,2025-04,PP,0,1,-2.7234618378062043,65.0,21.0
8477404.0,8476999.0,3_-2,2025-02,EVEN,0,2,-2.6798479306038936,76.5,-12.5
8477404.0,8476999.0,4_-2,2025-04,PP,0,1,-2.3557179646482456,85.0,-8.0
8477404.0,8477424.0,3_-1,2024-10,EVEN,0,2,-2.4535920337375883,71.5,5.0
8477404.0,8477424.0,3_-2,2024-10,EVEN,0,1,-3.0914307329039437,71.0,1.0
8477404.0,8477424.0,3_-2,2024-11,EVEN,0,2,-2.017902887955732,68.0,-9.5
8477404.0,8477424.0,4_-2,2024-10,PK,0,3,-1.8668263244107761,81.0,2.0
8477404.0,8477424.0,4_-2,2024-11,EVEN,0,1,-1.0694857111158755,84.0,0.0
8477404.0,8477424.0,4_-2,2024-11,PP,0,1,-1.8020371899525232,80.0,-7.0
8477404.0,8477465.0,3_-1,2025-01,EVEN,0,1,-1.8330485877486389,75.0,9.0
8477404.0,8477465.0,3_-1,2025-03,EVEN,0,1,-2.3574879211771425,65.0,13.0
8477404.0,8477465.0,3_0,2025-01,EVEN,0,1,-2.7993678990851483,61.0,29.0
8477404.0,8477465.0,4_-1,2024-11,EVEN,0,1,-3.361616585729298,82.0,10.0
8477404.0,8477480.0,2_-1,2024-11,EVEN,1,1,-2.83861729442691,52.0,8.0
8477404.0,8477480.0,3_-1,2024-11,EVEN,0,1,-3.6677532015123133,73.0,6.0
8477404.0,8477480.0,3_-2,2024-11,EVEN,0,1,-3.1607546564842233,74.0,-2.0
8477404.0,8477968.0,4_-2,2025-03,EVEN,0,1,-3.169969250470807,80.0,-8.0
8477404.0,8477970.0,3_-2,2024-12,PK,1,1,-2.80459361103539,78.0,5.0
8477404.0,8477970.0,3_-2,2025-04,EVEN,0,1,-2.804336555080021,59.0,-19.0
8477404.0,8477970.0,3_-2,2025-04,PP,1,1,-1.0945532595305174,74.0,0.0
8477404.0,8477970.0,4_-2,2024-12,EVEN,0,1,-2.6915850142617153,82.0,6.0
8477404.0,8478007.0,3_-2,2025-03,EVEN,0,1,-1.5024605380973504,72.0,-5.0
8477404.0,8478007.0,4_-2,2024-11,PP,0,1,-1.954474431831127,82.0,-11.0
8477404.0,8478007.0,4_-2,2025-03,PK,0,1,-1.8032678257320374,81.0,-11.0
8477404.0,8478009.0,2_-1,2025-02,EVEN,0,1,-2.450485537707388,51.0,15.0
8477404.0,8478009.0,3_-1,2025-02,EVEN,0,1,-1.5833445045776489,74.0,4.0
8477404.0,8478009.0,3_-2,2025-03,EVEN,0,1,-0.9569483593399423,72.0,1.0
8477404.0,8478009.0,3_-2,2025-04,PP,0,1,-2.032643809196506,59.0,-10.0
8477404.0,8478009.0,4_-1,2025-02,EVEN,0,1,-2.326475611887024,82.0,13.0
8477404.0,8478009.0,4_-2,2025-02,PK,0,3,-1.6810713421176011,82.66666666666667,-1.0
8477404.0,8478009.0,4_-2,2025-04,PP,0,3,-1.6759457074501192,83.0,-3.0
8477404.0,8478039.0,3_-2,2024-10,EVEN,1,2,-1.3702566608231868,73.5,-5.0
8477404.0,8478039.0,4_-2,2024-10,EVEN,0,1,-2.0661585398319935,88.0,9.0
8477404.0,8478048.0,2_-1,2025-04,EVEN,0,1,-2.5784888239253454,53.0,-5.0
8477404.0,8478048.0,4_-2,2024-12,PK,0,2,-1.3447205421710564,83.5,-3.5
8477404.0,8478048.0,4_-2,2025-04,EVEN,0,1,-2.1351592058881494,84.0,4.0
8477404.0,8478406.0,4_-2,2024-12,EVEN,0,1,-1.5459449170360369,86.0,-5.0
8477404.0,8478435.0,2_-1,2024-12,EVEN,1,1,-2.943035760293042,51.0,11.0
8477404.0,8478435.0,4_-2,2024-12,PP,0,1,-2.950326447632174,81.0,7.0
8477404.0,8478470.0,2_0,2025-01,PP,0,1,-3.0476807916419504,44.0,16.0
8477404.0,8478470.0,3_-1,2025-02,EVEN,0,1,-1.9384860869447713,65.0,16.0
8477404.0,8478470.0,3_-2,2025-02,EVEN,0,1,-2.0157969026736895,65.0,-18.0
8477404.0,8478470.0,4_-1,2025-01,EVEN,0,1,-1.7633373724390484,83.0,10.0
8477404.0,8478470.0,4_-2,2025-01,EVEN,1,1,-1.6044460859882235,81.0,0.0
8477404.0,8478492.0,3_-2,2025-03,EVEN,0,1,-1.5865765334458064,75.0,-16.0
8477404.0,8478499.0,3_-1,2024-10,EVEN,0,2,-1.8903705277003713,64.5,12.0
8477404.0,8478848.0,3_-1,2025-02,EVEN,0,2,-2.083162362918029,63.5,14.0
8477404.0,8478848.0,4_-1,2025-02,EVEN,0,1,-2.0328825910213246,81.0,9.0
8477404.0,8478872.0,2_-2,2025-03,EVEN,0,1,-2.7829670434455,55.0,-21.0
8477404.0,8478872.0,2_0,2025-03,EVEN,0,1,-3.9271444901802126,47.0,37.0
8477404.0,8478872.0,3_-1,2025-03,EVEN,0,1,-2.4107533062412925,68.0,23.0
8477404.0,8478872.0,3_-2,2025-03,EVEN,0,2,-2.32885311984539,76.5,-8.0
8477404.0,8478872.0,3_0,2025-03,EVEN,0,1,-3.0059132740050143,64.0,28.0
8477404.0,8478872.0,4_-2,2025-03,EVEN,1,1,-2.0875516038650974,83.0,7.0
8477404.0,8478872.0,4_-3,2025-03,EVEN,0,1,-2.5165064138832856,91.0,-18.0
8477404.0,8478905.0,2_0,2024-11,EVEN,0,1,-4.024478869270824,50.0,35.0
8477404.0,8478905.0,3_-1,2025-03,EVEN,0,2,-2.6624817731511894,70.5,22.5
8477404.0,8478905.0,3_-2,2025-03,EVEN,0,1,-2.1970713645039415,78.0,-13.0
8477404.0,8478905.0,3_-3,2025-03,EVEN,0,1,-3.4839358420759754,71.0,-30.0
8477404.0,8478905.0,4_-1,2025-03,EVEN,0,1,-2.7243358217140545,84.0,18.0
8477404.0,8479193.0,3_-1,2025-03,EVEN,0,1,-2.980028232724853,77.0,26.0
8477404.0,8479193.0,4_-2,2025-03,PP,0,1,-1.4555767642803994,82.0,-6.0
8477404.0,8479292.0,3_-1,2024-10,EVEN,0,1,-2.043296766749494,60.0,4.0
8477404.0,8479292.0,3_-2,2024-10,EVEN,0,1,-3.288738674075663,75.0,-5.0
8477404.0,8479292.0,3_-2,2024-11,EVEN,0,1,-1.4211148485655867,78.0,2.0
8477404.0,8479292.0,4_-2,2024-10,EVEN,0,1,-1.9388220839683403,84.0,1.0
8477404.0,8479292.0,4_-2,2024-10,PK,0,1,-1.835160564825099,82.0,7.0
8477404.0,8479361.0,3_-2,2024-11,EVEN,0,1,-3.3874052132754313,61.0,-28.0
8477404.0,8479361.0,3_0,2024-11,PK,0,1,-2.18585198000198,61.0,29.0
8477404.0,8479361.0,4_-2,2024-11,PK,1,2,-1.9421424767099922,84.5,-5.0
8477404.0,8479361.0,4_-3,2025-01,EVEN,0,1,-2.4086036976630965,93.0,-16.0
8477404.0,8479496.0,3_-1,2025-01,EVEN,0,1,-1.528989650991033,76.0,5.0
8477404.0,8479973.0,3_-2,2025-02,EVEN,0,1,-1.680271735341932,77.0,0.0
8477404.0,8480280.0,1_-1,2025-01,EVEN,0,1,-4.001437636452997,14.0,-10.0
8477404.0,8480280.0,2_-1,2025-01,EVEN,0,1,-2.0825200370001515,56.0,-5.0
8477404.0,8480280.0,2_-2,2025-03,EVEN,0,1,-2.089532677799014,55.0,-9.0
8477404.0,8480280.0,3_-1,2025-03,EVEN,0,2,-3.7802118277080474,75.5,18.0
8477404.0,8480280.0,3_-2,2025-01,EVEN,0,2,-2.610444025449164,74.0,-7.0
8477404.0,8480280.0,3_0,2025-03,EVEN,0,1,-2.447504116625163,63.0,27.0
8477404.0,8480280.0,4_-2,2025-01,EVEN,0,1,-1.7182956885855627,84.0,-9.0
8477404.0,8480280.0,4_-2,2025-03,PK,0,2,-2.189516307214115,84.0,-7.0
8477404.0,8480280.0,4_-2,2025-03,PP,0,2,-2.6433098362585583,86.5,-8.0
8477404.0,8480313.0,4_-2,2025-03,EVEN,0,1,-1.503345865387848,81.0,-8.0
8477404.0,8480843.0,3_-1,2025-01,EVEN,0,1,-4.545661475581421,70.0,11.0
8477404.0,8480843.0,3_-2,2025-01,PK,1,1,-0.034461690176842134,73.0,1.0
8477404.0,8480843.0,4_-2,2025-01,EVEN,0,1,-2.936205195701469,82.0,8.0
8477404.0,8480947.0,3_-2,2024-12,EVEN,0,1,-1.8010831081327752,77.0,5.0
8477404.0,8480947.0,4_-1,2024-12,EVEN,0,1,-2.5452380424139083,88.0,16.0
8477404.0,8480947.0,4_-1,2024-12,PP,0,1,-2.2845199795001636,83.0,14.0
8477404.0,8480947.0,4_-2,2024-12,EVEN,0,1,-2.0335016745569656,88.0,-2.0
8477404.0,8481020.0,3_-1,2024-11,PK,1,1,-2.524342090026282,70.0,16.0
8477404.0,8481020.0,3_-2,2024-11,EVEN,0,1,-3.0910775811943694,78.0,-6.0
8477404.0,8481020.0,4_-2,2024-11,EVEN,1,1,-0.8218218434645594,85.0,2.0
8477404.0,8481035.0,3_-1,2025-03,EVEN,0,1,-2.718860186470402,74.0,24.0
8477404.0,8481035.0,4_-2,2025-03,PP,0,1,-0.831750989490811,85.0,2.0
8477404.0,8481519.0,2_-1,2024-12,EVEN,0,1,-2.266287948338591,56.0,-4.0
8477404.0,8481519.0,3_-1,2024-12,EVEN,0,1,-3.421366459180923,69.0,3.0
8477404.0,8481519.0,3_-2,2024-10,PK,0,1,-3.07325263565326,71.0,0.0
8477404.0,8481519.0,4_-2,2024-12,EVEN,0,1,-2.805667725858668,84.0,-14.0
8477404.0,8481611.0,3_-1,2025-01,EVEN,0,1,-1.7154307388908072,71.0,14.0
8477404.0,8482137.0,2_-2,2025-01,EVEN,0,1,-3.175351333111736,51.0,-19.0
8477404.0,8482821.0,4_-2,2025-01,EVEN,0,1,-0.951041580377665,85.0,3.0
8477404.0,8482821.0,4_-2,2025-01,PK,0,1,-2.1425813032431895,85.0,-15.0
8477404.0,8482982.0,3_-2,2024-12,EVEN,0,1,-2.2815472964522407,60.0,-11.0
8477404.0,8482982.0,4_-2,2024-12,EVEN,0,2,-1.6015627206670309,86.5,6.0
8477404.0,8483530.0,4_-2,2025-03,EVEN,0,1,-1.787070942925783,85.0,3.0
8477406.0,8471734.0,4_-2,2024-11,EVEN,0,1,-2.1965021194766052,81.0,1.0
8477406.0,8475311.0,2_-1,2025-04,EVEN,0,1,-3.0586658037286076,44.0,-10.0
8477406.0,8475311.0,3_-1,2025-04,EVEN,0,1,-2.543610087095493,78.0,18.0
8477406.0,8475311.0,4_-2,2025-04,EVEN,0,4,-2.0232742689574406,84.5,3.25
8477406.0,8475683.0,2_-1,2025-06,EVEN,0,1,-2.834113901359978,53.0,16.0
8477406.0,8475683.0,3_-1,2025-06,EVEN,0,1,-1.9063951518750915,72.0,21.0
8477406.0,8475683.0,4_-2,2024-12,EVEN,0,1,-2.6314406579187812,79.0,-4.0
8477406.0,8475831.0,3_-2,2025-01,EVEN,0,1,-3.0974132992953525,62.0,-24.0
8477406.0,8475831.0,4_-2,2025-01,EVEN,0,1,-1.633402103584818,92.0,-7.0
8477406.0,8475852.0,4_-1,2024-10,EVEN,0,1,-3.290734841832592,86.0,11.0
8477406.0,8475852.0,4_-2,2024-10,EVEN,0,1,-1.5862244756928223,81.0,-4.0
8477406.0,8475883.0,1_0,2025-03,EVEN,0,1,-4.371951604808586,12.0,11.0
8477406.0,8475883.0,3_-2,2024-10,EVEN,0,1,-1.918091052688612,57.0,-26.0
8477406.0,8476412.0,3_0,2025-02,EVEN,0,1,-4.094600637365154,59.0,37.0
8477406.0,8476883.0,2_0,2024-12,PP,0,1,-3.2228438614391886,46.0,23.0
8477406.0,8476883.0,3_-1,2025-02,EVEN,0,1,-1.6070183362765327,69.0,5.0
8477406.0,8476945.0,3_-2,2024-10,EVEN,0,1,-2.8886695147813124,77.0,4.0
8477406.0,8476945.0,3_-2,2024-10,PP,0,1,-2.9352891652083204,73.0,1.0
8477406.0,8477424.0,2_0,2024-10,EVEN,0,1,-2.943881224440927,53.0,29.0
8477406.0,8477424.0,3_-2,2024-10,EVEN,0,1,-4.1450323975409535,77.0,-12.0
8477406.0,8477424.0,4_-1,2024-10,EVEN,0,1,-2.378330753312792,90.0,20.0
8477406.0,8477480.0,2_1,2025-04,EVEN,0,1,-3.7941119135754175,38.0,40.0
8477406.0,8477968.0,4_-2,2025-01,EVEN,0,2,-1.856609040398265,84.0,-12.0
8477406.0,8478039.0,2_-1,2024-09,EVEN,0,1,-2.130999638245725,56.0,-6.0
8477406.0,8478406.0,4_-2,2025-02,EVEN,0,1,-1.674137063648539,80.0,1.0
8477406.0,8478435.0,0_-1,2024-11,EVEN,0,1,-4.424917226702767,3.0,-29.0
8477406.0,8478470.0,3_-2,2025-03,PP,0,1,-1.5414359283481642,74.0,-5.0
8477406.0,8478499.0,3_-2,2025-05,EVEN,0,1,-1.4641856866067975,76.0,3.0
8477406.0,8478499.0,4_-2,2024-12,PP,0,1,-1.7653964499895285,80.0,-4.0
8477406.0,8478916.0,3_-1,2025-03,EVEN,0,2,-2.986749235369709,76.0,8.0
8477406.0,8478916.0,3_-2,2025-03,EVEN,0,1,-2.898591483770605,63.0,-24.0
8477406.0,8478916.0,4_-1,2025-01,EVEN,1,1,-3.4000887870265175,83.0,10.0
8477406.0,8478916.0,4_-2,2025-03,EVEN,0,2,-1.375681321278655,79.0,-2.0
8477406.0,8479979.0,3_-2,2025-03,EVEN,0,1,-2.8759892678390915,73.0,0.0
8477406.0,8479979.0,3_-2,2025-03,PP,0,1,-2.5205655419062007,58.0,-21.0
8477406.0,8479979.0,4_-2,2025-03,EVEN,0,1,-1.3809965321904507,85.0,-4.0
8477406.0,8479979.0,4_-2,2025-05,EVEN,0,1,-2.5438863644008665,85.0,-6.0
8477406.0,8479979.0,4_-3,2025-05,EVEN,0,1,-2.6202869378362994,88.0,-17.0
8477406.0,8480045.0,3_-1,2025-03,EVEN,0,1,-1.849590109768236,62.0,10.0
8477406.0,8480045.0,4_-2,2025-03,EVEN,0,1,-2.5199878293737314,79.0,4.0
8477406.0,8480313.0,3_-2,2025-01,EVEN,0,1,-2.447690453279435,78.0,0.0
8477406.0,8480313.0,4_-2,2025-01,EVEN,0,1,-2.642606479845098,88.0,-5.0
8477406.0,8480843.0,3_-2,2025-01,EVEN,0,1,-4.1051287949027815,75.0,-10.0
8477406.0,8480843.0,3_-2,2025-03,EVEN,0,1,-3.6953074561853234,72.0,-6.0
8477406.0,8480947.0,3_-2,2024-09,EVEN,0,1,-1.649298143875116,75.0,-9.0
8477406.0,8480947.0,4_-2,2024-09,EVEN,0,1,-2.253271097371279,81.0,3.0
8477406.0,8481692.0,1_0,2025-03,EVEN,0,1,-3.807260051272125,28.0,8.0
8477406.0,8482446.0,3_-2,2024-10,PP,0,1,-1.514013866410881,76.0,-5.0
8477406.0,8482447.0,4_-1,2024-12,EVEN,0,1,-1.7115085674634263,81.0,9.0
8477406.0,8482821.0,4_-2,2025-01,EVEN,0,1,-2.7037231267581325,82.0,6.0
8477406.0,8482821.0,4_-2,2025-02,EVEN,0,1,-1.585684103927734,79.0,-1.0
8477406.0,8483530.0,1_-2,2024-12,EVEN,0,1,-4.22339817396095,18.0,-40.0
8477406.0,8483530.0,4_-2,2024-12,PP,0,1,-1.3780827190263114,80.0,3.0
8477407.0,8475311.0,3_-1,2025-03,EVEN,0,2,-1.8467546098656493,66.0,3.5
8477407.0,8475311.0,4_-2,2025-03,PP,0,2,-1.7123712466242962,82.5,-5.5
8477407.0,8475717.0,2_-2,2025-03,EVEN,0,1,-3.5892732316582454,35.0,-23.0
8477407.0,8475717.0,3_-2,2025-03,EVEN,0,1,-1.6578397350234009,73.0,2.0
8477407.0,8475717.0,4_-2,2025-03,PK,0,1,-2.2609811178047567,86.0,-11.0
8477407.0,8476883.0,1_1,2025-04,EVEN,0,1,-0.7144365363022483,31.0,38.0
8477407.0,8476914.0,2_0,2025-01,EVEN,0,1,-3.6375766191379846,47.0,21.0
8477407.0,8476945.0,2_-1,2025-02,EVEN,0,1,-3.2139101163762795,39.0,-2.0
8477407.0,8476945.0,3_-2,2025-02,EVEN,0,1,-3.954666309650824,65.0,-5.0
8477407.0,8476945.0,3_-2,2025-03,EVEN,0,1,-2.3668718226899643,57.0,-8.0
8477407.0,8477424.0,2_0,2025-03,EVEN,0,1,-3.764758881571998,40.0,36.0
8477407.0,8477424.0,3_-1,2025-03,EVEN,0,1,-2.0378337249109935,60.0,0.0
8477407.0,8477424.0,3_-2,2025-03,EVEN,0,1,-1.883195175374427,76.0,4.0
8477407.0,8477424.0,3_-3,2025-03,EVEN,0,1,-3.9336290791284814,59.0,-37.0
8477407.0,8477967.0,2_-2,2025-03,EVEN,0,1,-4.079660427660461,47.0,-36.0
8477407.0,8477967.0,3_-2,2025-03,EVEN,0,1,-1.3595052124069698,74.0,1.0
8477407.0,8477992.0,3_-1,2025-03,EVEN,0,1,-2.951273222417159,73.0,26.0
8477407.0,8478007.0,0_-2,2025-01,EVEN,0,1,-4.698147259880709,5.0,-41.0
8477407.0,8478007.0,2_-1,2025-01,EVEN,0,1,-2.738611243876946,52.0,6.0
8477407.0,8478007.0,3_-1,2025-01,EVEN,0,1,-2.809589683079034,72.0,23.0
8477407.0,8478048.0,3_-1,2024-10,EVEN,1,1,-1.7138586552103914,64.0,10.0
8477407.0,8478048.0,3_-1,2025-02,EVEN,0,1,-2.9104978495451785,58.0,19.0
8477407.0,8478048.0,3_-2,2024-10,PK,0,1,-2.772696007942683,63.0,-23.0
8477407.0,8478048.0,4_-2,2024-10,EVEN,0,1,-1.6103821055776013,83.0,4.0
8477407.0,8478406.0,4_-2,2025-01,EVEN,0,1,-2.4031774596650815,84.0,-11.0
8477407.0,8478470.0,4_-2,2025-03,PK,1,1,-1.4206648324178373,84.0,-2.0
8477407.0,8478499.0,3_-2,2025-01,EVEN,0,1,-2.403410608572377,61.0,-26.0
8477407.0,8478905.0,3_-1,2024-09,PK,0,1,-3.8085415601666135,75.0,30.0
8477407.0,8478905.0,3_-2,2025-01,EVEN,1,1,-1.4522710191554957,71.0,-9.0
8477407.0,8478971.0,2_-2,2024-10,EVEN,0,1,-3.275973306452533,43.0,-19.0
8477407.0,8478971.0,3_-2,2024-10,PK,0,1,-2.1592125263259265,69.0,-12.0
8477407.0,8478971.0,4_-1,2024-10,EVEN,0,1,-2.3493442381433916,87.0,12.0
8477407.0,8478971.0,4_-2,2024-10,PK,1,1,-2.5316414760839314,82.0,-5.0
8477407.0,8478971.0,4_-3,2024-10,EVEN,0,1,-3.008280045796995,85.0,-26.0
8477407.0,8479979.0,0_-1,2025-02,EVEN,0,1,-3.807234315727231,1.0,-24.0
8477407.0,8479979.0,3_-1,2025-02,EVEN,0,1,-2.629137023504434,70.0,24.0
8477407.0,8479979.0,3_-2,2025-02,EVEN,1,1,-1.5328613623076748,72.0,0.0
8477407.0,8480045.0,2_-2,2024-12,PK,0,1,-3.9277355471854305,43.0,-34.0
8477407.0,8480051.0,2_-1,2024-10,EVEN,0,1,-3.4267878586441505,42.0,-14.0
8477407.0,8480280.0,0_0,2025-02,EVEN,0,1,-4.2925195438106645,3.0,-2.0
8477407.0,8480382.0,2_-2,2025-01,PK,0,1,-3.6421022899175304,35.0,-22.0
8477407.0,8480382.0,3_-2,2025-03,PP,1,2,-2.82135469828585,65.0,-26.5
8477407.0,8480382.0,4_-2,2025-03,EVEN,0,2,-1.6371362760239494,85.0,4.5
8477407.0,8480843.0,3_-1,2025-03,EVEN,0,2,-2.0673594328541256,77.5,17.0
8477407.0,8480981.0,1_-1,2024-10,EVEN,0,1,-3.963440151364007,26.0,-18.0
8477407.0,8480981.0,4_-1,2024-10,EVEN,0,1,-2.863786992499879,86.0,19.0
8477407.0,8481035.0,3_-3,2025-01,PK,0,1,-3.3028511639023104,58.0,-35.0
8477407.0,8481611.0,3_-2,2025-01,EVEN,0,1,-2.6973053257146504,77.0,3.0
8477407.0,8481611.0,3_-3,2025-03,EVEN,0,1,-3.8955404539413867,70.0,-35.0
8477407.0,8482447.0,2_-2,2025-01,EVEN,0,1,-3.727495206648627,38.0,-29.0
8477409.0,8470594.0,3_-1,2024-12,EVEN,0,1,-2.3469864964534075,62.0,21.0
8477409.0,8470594.0,4_-2,2024-12,PP,0,1,-1.6358853614539766,82.0,-1.0
8477409.0,8471734.0,3_-1,2025-04,EVEN,0,1,-1.9056561328826311,68.0,11.0
8477409.0,8471734.0,4_-2,2025-04,EVEN,1,1,-2.0421291109929034,82.0,-2.0
8477409.0,8473575.0,3_-1,2024-10,EVEN,0,2,-3.1373004688597192,71.0,10.5
8477409.0,8473575.0,3_-2,2024-10,EVEN,0,1,-1.4410801944209595,77.0,-5.0
8477409.0,8473575.0,3_0,2024-10,EVEN,0,2,-3.8824300413851547,74.0,35.0
8477409.0,8474593.0,2_-1,2024-11,EVEN,0,2,-2.643823633839884,52.5,6.5
8477409.0,8474593.0,4_-2,2024-11,EVEN,0,1,-1.4150368387477872,81.0,3.0
8477409.0,8474596.0,2_-1,2024-11,EVEN,0,1,-3.298903174783577,52.0,17.0
8477409.0,8475311.0,3_-1,2025-01,EVEN,0,1,-2.754450610135561,66.0,21.0
8477409.0,8475311.0,3_-2,2025-01,PP,0,1,-2.0861122180105527,57.0,-13.0
8477409.0,8475660.0,3_-2,2025-04,EVEN,0,1,-2.1498610947802588,62.0,-18.0
