player_name,team,position,shooter_id,mu_theta,theta_latest,theta_min,theta_max,shots_taken,goals_actual,goals_xg_only,fsax_raw,goalie_difficulty_adj,fsax
Ian Cole,UTA,D,8474013,-2.4765983042129847e-08,-0.001468758680857718,-0.001468758680857718,-0.0008011406753212214,3.0,0.0,0.378,-0.378,0.0,-0.0005
Patrick Maroon,,L,8474034,2.9877501219743863e-06,6.607652903767303e-05,5.859526572749019e-05,8.508253813488409e-05,,,,,,
James van Riemsdyk,DET,L,8474037,1.5474636256840313e-06,0.003015033667907119,0.0022617741487920284,0.0031589665450155735,26.0,4.0,3.503,0.497,0.007,0.0078
Chris Terry,,L,8474052,-2.8425120035535656e-09,-4.2846826545428485e-05,-5.145794420968741e-05,-3.5494304029271007e-05,1.0,0.0,0.032,-0.032,-0.0,-0.0
Brendan Smith,CBJ,D,8474090,5.9032569055261774e-08,7.03145851730369e-05,5.9162415709579363e-05,7.766771159367636e-05,,,,,,
David Perron,OTT,L,8474102,6.135512364835449e-08,-0.004168790299445391,-0.004168790299445391,-0.0029612109065055847,12.0,0.0,1.271,-1.271,0.003,-0.0043
Patrick Kane,DET,R,8474141,-1.1674202937683731e-07,-0.009390288963913918,-0.009390288963913918,-0.006442615762352943,25.0,0.0,2.812,-2.812,0.0,-0.0207
Evgenii Dadonov,NJD,L,8474149,1.5366697425633902e-06,-2.1476844267454e-05,-2.1667459805030376e-05,-6.283342372626066e-06,1.0,0.0,0.017,-0.017,-0.001,-0.0
Mikael Backlund,CGY,C,8474150,-1.1335996674688431e-07,-0.002268792362883687,-0.0023825340904295444,-0.001871810993179679,20.0,1.0,1.931,-0.931,0.0,-0.0035
Ryan McDonagh,TBL,D,8474151,6.797711648687255e-06,-0.00024147157091647387,-0.00024147157091647387,-6.534807471325621e-05,1.0,0.0,0.061,-0.061,0.0,-0.0
Max Pacioretty,,L,8474157,-9.094835462519768e-08,7.01569952070713e-05,5.900713586015627e-05,7.751094381092116e-05,,,,,,
Alec Martinez,,D,8474166,1.3782184851152124e-06,6.668316927971318e-05,5.703699935111217e-05,7.967589772306383e-05,,,,,,
Lars Eller,OTT,C,8474189,-4.8355907722452685e-08,0.0006547567900270224,0.0006547567900270224,0.0010358896106481552,5.0,1.0,0.817,0.183,-0.007,0.0005
Drew Doughty,LAK,D,8474563,-5.920330892195125e-08,-0.0027842645067721605,-0.0027842645067721605,-0.0019509796984493732,13.0,0.0,0.699,-0.699,0.003,-0.0019
Steven Stamkos,NSH,C,8474564,4.21923544990932e-08,-0.0016990498406812549,-0.0016990498406812549,-0.0006187430117279291,47.0,4.0,4.339,-0.339,0.015,-0.0046
Alex Pietrangelo,VGK,D,8474565,-6.654414846707368e-06,7.025618833722547e-05,4.988598811905831e-05,7.879421173129231e-05,,,,,,
Zach Bogosian,MIN,D,8474567,-2.856763558156672e-06,7.971003651618958e-05,5.551282811211422e-05,8.25436509330757e-05,,,,,,
Luke Schenn,WPG,D,8474568,-2.2798422705250232e-08,-0.00031822541495785117,-0.00032174584339372814,-0.00028775769169442356,2.0,0.0,0.128,-0.128,0.001,-0.0
Tyler Myers,DAL,D,8474574,-4.149173093992431e-08,-0.0005580254946835339,-0.0005580254946835339,-0.000426844519097358,3.0,0.0,0.176,-0.176,-0.001,-0.0001
Erik Karlsson,PIT,D,8474578,-1.829739062486624e-07,-0.005351410247385502,-0.005351410247385502,-0.00349446595646441,22.0,0.0,1.276,-1.276,0.0,-0.0064
Jordan Eberle,SEA,R,8474586,-1.1635127528109024e-08,-0.004923908039927483,-0.004923908039927483,-0.0031605474650859833,25.0,2.0,3.853,-1.853,-0.006,-0.0121
John Carlson,WSH,D,8474590,-2.800294964799832e-07,-0.004253520164638758,-0.004253520164638758,-0.002887498587369919,14.0,0.0,1.206,-1.206,0.007,-0.0041
Jake Allen,NJD,G,8474596,-7.653978428834307e-08,7.039268530206755e-05,5.907601007493213e-05,7.765888585709035e-05,,,,,,
Roman Josi,NSH,D,8474600,5.271526333672227e-06,0.0035979144740849733,0.0017486520810052752,0.0036735483445227146,33.0,3.0,2.133,0.867,0.004,0.0065
Zac Dalpe,,C,8474610,8.90117917151656e-06,8.71688243933022e-05,5.667859295499511e-05,8.744934166315943e-05,,,,,,
